tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,retweet_link,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1664887578594791425,AyilaZin,Aliya Zin | Digital illustrator,https://pbs.twimg.com/profile_images/1567856013226934274/zs8fyKkZ_x96.jpg,0,23,215,True,https://twitter.com/AyilaZin/status/1664887578594791425,2023-06-03T06:51:45+00:00,"Ollie sudah menemukan jalan ninjanya, ""Ninja tapi pakai katana"" 

#graveyART #kimonOLLIE #fanart #illustration #kureijiollie #chibi #hololiveI","['graveyART', 'kimonOLLIE', 'fanart', 'illustration', 'kureijiollie', 'chibi', 'hololiveI']",[],['https://pbs.twimg.com/media/FxrasnbaYAAq5jT?format=jpg&name=medium'],[],https://twitter.com/AyilaZin/status/1664887578594791425,
1664874383209275392,Kushikara,串からす,https://pbs.twimg.com/profile_images/1565425599887605760/YeIHmN11_x96.jpg,18,914,3577,True,https://twitter.com/Kushikara/status/1664874383209275392,2023-06-03T05:59:19+00:00,"【イヤホン推奨】共鳴するSUPER LADY【hololive】https://youtu.be/Ep1mBbLTtSc

#soraArt #ロボ子Art #ルーナート #graveyART","['soraArt', 'ロボ子Art', 'ルーナート', 'graveyART']",[],['https://pbs.twimg.com/ext_tw_video_thumb/1664874176942051328/pu/img/ZrLgQj5YzXe1MRN4.jpg'],['blob:https://twitter.com/a1d776c2-82ab-4193-a090-e370e25112ca'],https://twitter.com/Kushikara/status/1664874383209275392,
1665573128628568065,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,59,84,2235,False,,2023-06-05T04:15:53+00:00,"JUST REMEMBERED THAT SOMEOME GAVE ME THEIR MATH PAPER TO CORRECT FROM THE FANMEETING... 

ANYWAYS OHAYOLLIE!!",[],[],[],[],https://twitter.com/kureijiollie/status/1665573128628568065,
1665387681701036032,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,185,155,4527,False,,2023-06-04T15:58:59+00:00,"WHAT IF

I'M ORANGE",[],[],[],[],https://twitter.com/kureijiollie/status/1665387681701036032,
1665220450572705798,kagamiharayuu,yuu kagamihara,https://pbs.twimg.com/profile_images/1664110044005425152/JgctJ7pt_x96.jpg,1,47,812,True,https://twitter.com/kagamiharayuu/status/1665220450572705798,2023-06-04T04:54:28+00:00,"OLLIE 

#Kureiji_Ollie #ZOMRADE","['Kureiji_Ollie', 'ZOMRADE']",[],['https://pbs.twimg.com/media/FxwNLJSaQAAFiUP?format=jpg&name=large'],[],https://twitter.com/kagamiharayuu/status/1665220450572705798,
1665350574240595969,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,39,59,1150,False,,2023-06-04T13:31:32+00:00,OTSUCRAZY!! SEE? IT WAS A CHILL FREETALK AND JUMPING~!! HOPE YOU GUYS LIKED THE STORIES ME AND RISU-SENPAI SHARED!! THANKS FOR COMING~,[],[],[],[],https://twitter.com/kureijiollie/status/1665350574240595969,
1665312628028088322,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,3,60,764,False,,2023-06-04T11:00:45+00:00,STARTING!!,[],[],['https://pbs.twimg.com/media/FxxNYvsacAIcgqG?format=jpg&name=medium'],[],https://twitter.com/kureijiollie/status/1665312628028088322,
1665291219256344576,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,24,138,1455,False,,2023-06-04T09:35:40+00:00,"[JUMP KING]
#OLLInfo #OLLIEginal
DAH SETAHUN GA SIH TERAKHIR MAIN? YUK SABI YUK
THIS IS BASICALLY FREETALK WITH A FEW EXTRA STEPS BUT HEY!! GAMING!!
今日はJUMP KINGです!!
 6/4 - 18:00 WIB/GMT+7
 https://youtube.com/live/v8dwZFu2I58…","['OLLInfo', 'OLLIEginal']",[],['https://pbs.twimg.com/media/FxxNYvsacAIcgqG?format=jpg&name=medium'],[],https://twitter.com/kureijiollie/status/1665291219256344576,
1665285696444309505,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,38,60,1572,False,,2023-06-04T09:13:44+00:00,I WANT TO FREETALK TONIGHT... THOUGH WHAT GAME WOULD BE GOOD I WONDER ,[],[],[],[],https://twitter.com/kureijiollie/status/1665285696444309505,
1665257155522330624,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,96,61,1300,False,,2023-06-04T07:20:19+00:00,OHAYOLLIEEE,[],[],[],[],https://twitter.com/kureijiollie/status/1665257155522330624,
